no,address,latitude,longitude
노블요양병원,"서울특별시 은평구 응암로 304, 지1, 1~7층 (응암동)",,
대명앰알씨티의원,"서울특별시 영등포구 양평로 99, 지하1,2-5층 (양평동4가)",,
대명요양병원,"서울특별시 영등포구 양평로 99, 지하2, 6~9층 (양평동4가, 대명빌딩)",,
대방연세재활의학과의원,"서울특별시 동작구 여의대방로 250, 4-9호 (대방동, 대림아파트(상가동))",,
대전대학교서울한방병원,"서울특별시 송파구 법원로11길 32, 지하2~1층, 지상5~11층,13층 (문정동)",,
누리꿈서울치과의원,"서울특별시 마포구 월드컵북로 396, B1004,B1003일부호 (상암동, 누리꿈스퀘어)",,
대한결핵협회서울특별시지부복십자의원,"서울특별시 관악구 남부순환로 1533, 1,2층 (신림동)",,
대한민국365한의원,"서울특별시 용산구 청파로47길 7, 3~4층 (청파동3가)",,
달리마정형외과의원,"서울특별시 은평구 진관2로 12, 207~210호 (진관동)",,
더건강의원,"서울특별시 강남구 봉은사로38길 12, 4,5층 (역삼동)",,
더끌림산부인과의원,"서울특별시 중구 퇴계로 109, 11~13층 (충무로1가)",,
더나인(The Nine)피부과의원,"서울특별시 강남구 테헤란로64길 14, 107?109호(대치동,더나인오피스텔)",,
더라인성형외과의원,"서울특별시 강남구 가로수길 65, 4,5,6층 (신사동)",,
더바르게치과의원,"서울특별시 양천구 목동로 219, 202,203호 (신정동)",,
더바른마취통증의학과의원,"서울특별시 은평구 응암로4길 25-1, 7,8층 (응암동, 거성빌딩)",,
더밸런스치과의원,"서울특별시 성동구 뚝섬로 366, 1~2층 (성수동1가)",,
더봄안과의원,"서울특별시 송파구 송파대로 345, 1A동 2040호 일부,2041호, 2042호 (가락동, 헬리오시티)",,
닥터명마취통증의학과의원,"서울특별시 구로구 고척로 203, 3,4층 (고척동)",,
더블유스타일치과의원,"서울특별시 강남구 강남대로 526, 3,4,5층 (논현동, EO미사랑빌딩)",,
더신사의원,"서울특별시 강남구 도산대로11길 11, 5~6층 (신사동)",,
더연세미즈산부인과의원,"서울특별시 강남구 선릉로 301, 6~7층 (역삼동)",,
더영산부인과의원,"서울특별시 관악구 관악로 195, 314,315호 (봉천동, 관악위버폴리스)",,
더원서울안과의원,"서울특별시 강남구 강남대로 652, 8,9층 (신사동)",,
더참365정형외과의원,"서울특별시 강동구 양재대로 1574, 4~5층 (명일동)",,
더타이트성형외과의원,"서울특별시 강남구 봉은사로 109, 싼타홍메디컬타워 7~8,10~11층 (논현동)",,
더튼튼소아청소년과의원,"서울특별시 마포구 마포대로 68, 404, 408-1호 (도화동, 마포아크로타워)",,
더편한마취통증의학과의원,"서울특별시 구로구 개봉로 30, 4,5층 (개봉동, 로얄타워)",,
데이뷰의원,"서울특별시 광진구 동일로20길 106, 1,2층 (자양동)",,
더플러스성형외과의원,"서울특별시 강남구 도산대로13길 9, 3,4층 (신사동)",,
도봉한의원,"서울특별시 도봉구 도당로27길 52, 1,2층 (방학동)",,
독서당정형외과의원,"서울특별시 성동구 독서당로 334, 4, 5층 (금호동4가)",,
당찬한의원,"서울특별시 마포구 만리재로 20-1, 1층 (신공덕동)",,
동대문한의원,"서울특별시 종로구 종로 303, 1,2층 (창신동)",,
동부한일외과내과의원,"서울특별시 도봉구 마들로 686, 2,3,4층 (도봉동)",,
대용한의원,"서울특별시 노원구 동일로 1323, 207,208호 (상계동, 하라프라자)",,
대림치과의원,서울특별시 영등포구 대림로 71,,
동원당한의원,"서울특별시 중랑구 면목로76길 4, 1,2층 (면목동)",,
동행치과의원,"서울특별시 마포구 백범로 91, 3~4층 (대흥동)",,
두각경희한의원,"서울특별시 서초구 효령로 403, 304,305호 (서초동)",,
두근두근한의원,"서울특별시 강남구 도곡로63길 12, 201~202호 (대치동, 신농플라자)",,
두발로병원,"서울특별시 강남구 압구정로30길 45, 2~4층 (신사동)",,
드림유비뇨기과의원,"서울특별시 은평구 가좌로 271, 9,10층 (신사동)",,
드림이비인후과의원,"서울특별시 동작구 만양로 112, 2,3층 (노량진동, 서원빌딩)",,
화이트데이의원,"서울특별시 금천구 가산디지털1로 186, 309,309-1호 (가산동, 제이플라츠)",,
든든단단재활의학과의원,"서울특별시 양천구 목동중앙본로7길 45, 1,2층 113호,208호 (목동, 목동보미리즌빌)",,
디에스의원,"서울특별시 강남구 압구정로 322, 2~4층 (신사동)",,
디엠씨성모의원,"서울특별시 은평구 수색로 217, 상가동 1층 130~132,138~141호 (수색동, 디엠씨 자이1단지)",,
디테일탑치과의원,"서울특별시 은평구 통일로 876, 4~7층 (불광동)",,
딜라이트치과의원,"서울특별시 마포구 월드컵로3길 14, 306~307호 (합정동, 마포한강2차푸르지오)",,
똑바로정형외과의원,"서울특별시 양천구 중앙로 291, 2,3층 (신월동, 푸른숲빌딩)",,
뚜뚜의원,"서울특별시 강남구 봉은사로24길 24, 1~2층 (역삼동)",,
라르떼의원,"서울특별시 강서구 강서로 161, 4,5층 (화곡동)",,
라미체성형외과의원,"서울특별시 송파구 백제고분로7길 14, 2,4층 (잠실동, 태원빌딩)",,
라비뉴여성의원,"서울특별시 관악구 남부순환로 1785, 지하1,지상2,3층 (봉천동)",,
동의본한의원,"서울특별시 관악구 난곡로 347, 2층 (신림동)",,
라이브치과병원,"서울특별시 강남구 논현로105길 48, 1,2층 (역삼동)",,
라임비뇨기과의원,"서울특별시 강서구 공항대로 426, 401,402호 (화곡동, VIP오피스텔)",,
라임소아청소년과의원,"서울특별시 동대문구 이문로 136, F1-7, F1-8호 (이문동, 웰츠타워)",,
라임프로치과의원,"서울특별시 서초구 서초대로 3-4, 301,309호 (방배동, 방배디오슈페리움1)",,
라클라라의원,"서울특별시 도봉구 도봉로150다길 22, 4,5,6층 (방학동)",,
라파한의원,"서울특별시 구로구 경인로 643, 207,213호 (신도림동, 신도림2차동아아파트)",,
동인당한의원,"서울특별시 중구 다산로 32, 5상가 301호 (신당동, 남산타운)",,
레아약국,"서울특별시 금천구 가산디지털1로 131, 117-1호 (가산동, BYC하이시티)",,
로스윌최병택치과의원,"서울특별시 마포구 마포대로 68, 406-1호 (도화동, 마포아크로타워)",,
로즈산부인과의원,"서울특별시 강남구 논현로 841, 408,409호 (신사동, 제이비미소빌딩)",,
루비성형외과의원,"서울특별시 강남구 도산대로 108, 9,10층 (논현동, 렉스타워)",,
루아크성형외과의원,"서울특별시 강남구 도산대로 328, 6,8층 (논현동)",,
르로제의원,"서울특별시 강남구 압구정로 450, 6~7층 (청담동)",,
리뉴미피부과의원,"서울특별시 강서구 화곡로 157, 301, 302호 (화곡동)",,
리뉴치과교정과치과의원,"서울특별시 관악구 관악로 183, 2,3층 (봉천동)",,
리디안의원,"서울특별시 강남구 논현로 836, 2,4층 (신사동)",,
류운석내과의원,"서울특별시 영등포구 선유로 63, 301-2호 (문래동6가, 동신타워)",,
리봄한방병원,"서울특별시 강남구 학동로50길 7, 2~4,5(일부)층 (논현동)",,
리앤미가정의학과의원,"서울특별시 마포구 마포대로 115-12, 상가동 201,202,204,205호 (공덕동, 공덕삼성아파트)",,
리엔장성형외과의원,"서울특별시 서초구 강남대로 403, 12,14~18층 (서초동)",,
린의원,"서울특별시 강남구 압구정로 450, 4,5층 (청담동)",,
림스내과의원,"서울특별시 영등포구 여의대방로 83, 2~3층 (신길동)",,
마곡드림빛안과의원,"서울특별시 강서구 공항대로 168, 747 3층 310,311,312,313호 (마곡동)",,
마곡웰소아청소년과의원,"서울특별시 강서구 마곡중앙1로 10, 2,3층 218~222,312~321호 (마곡동)",,
마시멜로의원,"서울특별시 강남구 선릉로158길 5, 4,5층 (청담동)",,
마음과마음정신건강의학과의원,"서울특별시 동대문구 고산자로 399 (용두동) 304,305호",,
마일스톤즈치과의원,"서울특별시 관악구 낙성대로 30, 2,3층 (봉천동)",,
마천한의원,"서울특별시 송파구 마천로41길 14, 1~3층 (마천동)",,
마포정형외과의원,"서울특별시 마포구 백범로37길 26, 2,6층 (신공덕동)",,
마포척편한한의원,"서울특별시 마포구 마포대로 68, 402~403호 (도화동, 마포아크로타워)",,
마스터신경외과의원,"서울특별시 성동구 아차산로 120, 5,6층 (성수동2가, 베델플레이스)",,
맑은숲한의원,"서울특별시 영등포구 당산로 223, 5~6층 (당산동5가)",,
맑은숲한의원,"서울특별시 양천구 목동동로 427, 203,204호 (목동, 동호프라자)",,
맑은하늘마취통증의학과의원,"서울특별시 강북구 삼양로 497, 2,3층 (수유동, 씨엘빌딩)",,
맞춤한의원,"서울특별시 송파구 석촌호수로 78, 15,16,17,24,25,26,27호 (잠실동, 1층)",,
매일백세한의원,"서울특별시 중랑구 공릉로 21, 2~3층 (묵동)",,
맥마취통증의학과의원,"서울특별시 영등포구 국제금융로 70, 214,215호 (여의도동)",,
맥바디한의원,"서울특별시 마포구 동교로25길 53, 2~3층 (연남동)",,
맨해튼치과의원,"서울특별시 용산구 이태원로 156-1, 지하1,지상1,2층 (이태원동)",,
먹골바른신경외과의원,"서울특별시 중랑구 공릉로 8, 4,5층 401,501호 (묵동, 대길빌딩)",,
메종드엠의원,"서울특별시 서초구 강남대로 433, 3, 4층 (서초동)",,
메종프리베의원,"서울특별시 강남구 논현로158길 6, 2~5층 (신사동)",,
메트로내과의원,"서울특별시 강북구 도봉로 34, 4,6,7층 (미아동, 트레지오빌딩)",,
메트로노치과의원,"서울특별시 중구 명동9가길 12, 5,6층 (을지로2가)",,
면목나은정형외과의원,"서울특별시 중랑구 면목로 430, 3,4층 (면목동)",,
면목성심외과의원,"서울특별시 중랑구 겸재로 194, 2,3층 (면목동, 용현빌딩)",,
면목연세석내과의원,"서울특별시 중랑구 면목로 398, 2,5,6층 (면목동)",,
명동연세이비인후과의원,"서울특별시 중구 명동9가길 12, 2,3,4층 (을지로2가)",,
명보경희한의원,"서울특별시 성북구 오패산로 46, 211,212호 (하월곡동, 두산아파트상가)",,
명인한의원,"서울특별시 강서구 공항대로41길 51, 209~211호 (등촌동, 세신그린코아)",,
명진한의원,"서울특별시 영등포구 국회대로50길 20, 218,219호 (영등포동7가, 포레나 영등포)",,
명치과의원,"서울특별시 동대문구 왕산로 225, 203-3호 (청량리동)",,
모디헤어플란트의원,"서울특별시 서초구 강남대로91길 13, 1~4층 (잠원동)",,
모세마취통증의학과의원,"서울특별시 관악구 봉천로 576, 201-2호 (봉천동, 동아타운아파트)",,
모세정형외과의원,"서울특별시 강동구 양재대로 1550, 3,4층 (길동)",,
모아튼튼정형외과의원,"서울특별시 중랑구 겸재로 164, 3,4층 (면목동)",,
모즈의원,"서울특별시 강남구 압구정로80길 33, 2,4층 (청담동)",,
메디앙정형외과의원,"서울특별시 성동구 장터길 24, 2, 3, 4층 (금호동4가)",,
목동연세수산부인과의원,"서울특별시 양천구 등촌로 32, 301~302호 (목동, 태영프라자)",,
목동연세정형외과의원,"서울특별시 양천구 목동동로 427, 501,502호 (목동, 동호프라자)",,
목동자생한방병원,"서울특별시 양천구 신목로 102, 3,5,6층 (목동, 대경프라자)",,
모든모의원,"서울특별시 강남구 논현로151길 57, 2~4층 (신사동)",,
몸과맘편한의원,"서울특별시 도봉구 마들로 657, 208,209호 (방학동, 이에스에이아파트)",,
몸튼튼바른의원,"서울특별시 강북구 삼양로 603, 3, 4층 (우이동)",,
무척바른한방병원,"서울특별시 강서구 공항대로 228, 4,5층 (마곡동)",,
문래한마음내과의원,"서울특별시 영등포구 선유로 49, 201~202호 (문래동6가, 미주프라자아파트)",,
목동연세요양병원,"서울특별시 양천구 목동로 189, 3~4층 (신정동)",,
미도치과의원,"서울특별시 강남구 삼성로 150, 202-1-B호 (대치동, 한보미도상가)",,
미래본병원,"서울특별시 송파구 송파대로 562, 2,3,8층 (신천동, 한빛프라자,삼성웰리스아파트)",,
미래비뇨기과의원,"서울특별시 노원구 동일로203가길 29, 296-297호(중계동,브라운스톤)",,
미래셀의원,"서울특별시 영등포구 양평로 133, 5,6,9층 (양평동5가)",,
미래아산내과의원,"서울특별시 은평구 은평로 227, 4,5층 (녹번동)",,
미래아이산부인과의원,"서울특별시 강서구 양천로 556, 1-7층 (등촌동, 강서메디칼센터)",,
미래이비인후과의원,"서울특별시 강남구 논현로 839, 외1필지3층 (신사동)",,
미래플러스의원,"서울특별시 양천구 신정로7길 60-5, 202,203호 (신정동,동일플라자)",,
미르성형외과의원,"서울특별시 강서구 강서로 43, 302, 303호 (화곡동, 도양라비앙타워)",,
미미치과의원,"서울특별시 강남구 선릉로 716, 1,2층 (청담동)",,
미앤네이처한의원명동점,"서울특별시 중구 을지로 56, 2,3,4층 (을지로2가)",,
미앤미이희정치과의원,"서울특별시 동작구 상도로 104, 3,4층 (상도동)",,
미즈러브여성비뇨의학과의원,"서울특별시 서초구 강남대로95길 38, 2~5층 (잠원동)",,
미즈아인산부인과의원,"서울특별시 동대문구 약령시로 133, 2~3층 (청량리동)",,
미플랜치과의원,"서울특별시 성동구 행당로 75, 행당동 동백상가 201,202,203호 (행당동)",,
미소짓는한의원,"서울특별시 마포구 월드컵북로 192, 5~6층 (성산동)",,
민도준류우마내과의원,"서울특별시 서초구 서초중앙로 125, 904,905호 (서초동, 로이어즈타워)",,
민내과의원,서울특별시 서대문구 영천시장길 10  (영천동),,
민전산부인과의원,"서울특별시 구로구 경인로 322, 1,2,4,5층 (개봉동)",,
바로핀재활의학과의원,"서울특별시 동대문구 휘경로 13, 4,5층 (이문동)",,
미호성형외과의원,"서울특별시 강남구 논현로 836, 2,3,5층 (신사동)",,
바른경희한의원,"서울특별시 은평구 응암로 304, 1, 2층 (응암동)",,
바른경희한의원,"서울특별시 성북구 길음로 11, 근린생활시설동 2층 224,225,211호 (길음동, 길음역롯데캐슬트윈골드아파트)",,
바른몸재활의학과의원,"서울특별시 송파구 양산로 40, 401,501호 (거여동)",,
바른약속치과의원,"서울특별시 강서구 공항대로 168, 747 3층 301, 302, 303호 (마곡동)",,
바른원한의원,"서울특별시 종로구 종로39길 2, 2,3층 (종로6가)",,
바른의원,"서울특별시 관악구 신림로 198, 1~2층 (신림동)",,
바른이비인후과의원,"서울특별시 노원구 동일로203가길 29, 260~262호 (중계동, 브라운스톤중계)",,
바른이클래식치과의원,"서울특별시 서대문구 가재울미래로 2, 상가103동 105-1,105-2호 (남가좌동, DMC파크뷰자이)",,
바른정치과의원,"서울특별시 강남구 헌릉로590길 11, 203,204호 (세곡동)",,
바른턱치과교정과치과의원,"서울특별시 송파구 송파대로 345, 1A동 3층 3038~3040호 (가락동, 헬리오시티)",,
바른자세한의원,"서울특별시 서초구 서초중앙로22길 86, 1,2,3층 (서초동)",,
박산부인과의원,"서울특별시 성동구 왕십리로 356, 2,3층 (도선동)",,
바른치과의원,"서울특별시 영등포구 영등포로 422, 2층 (신길동)",,
바른지성한방병원,"서울특별시 양천구 목동로 189, 2,3,4층 (신정동)",,
박금순치과의원,서울특별시 도봉구 마들로 708 (도봉동),,
박자룡이비인후과의원,"서울특별시 강남구 남부순환로 2615, 212~213호 (도곡동, 극동스타클래스)",,
박종수신경외과의원,"서울특별시 강동구 구천면로 403, 지하1,2~5층 (명일동, 명일동메디컬빌딩)",,
밝은눈강구봉안과의원,"서울특별시 강남구 남부순환로 2615, 312,317호 (도곡동, 극동스타클래스)",,
밝은미래산부인과의원,"서울특별시 양천구 남부순환로 654, 4,5,6,9층 (신정동, 에이치앤씨티타워)",,
방화병원,"서울특별시 강서구 양천로 92, 지하1, 지상1~6층 층호 (방화동, 방화정형외과)",,
백구한의원,"서울특별시 금천구 시흥대로 429, 2,4층 (독산동)",,
백년약속치과의원,"서울특별시 은평구 응암로 278, 4,5층 (응암동)",,
백년튼튼정형외과재활의학과의원,"서울특별시 중랑구 동일로 796, 2,3층 (중화동)",,
방병원,"서울특별시 노원구 동일로 989, 1~9층 (공릉동)",,
백세내과의원,"서울특별시 은평구 불광로 17, 3,4층 (대조동, 대흥빌딩)",,
백제열린의원,"서울특별시 강북구 오패산로 112, 2,3층 (미아동)",,
밴스의원,"서울특별시 중구 퇴계로 109, 4,5,7층 (충무로1가)",,
베러미의원,"서울특별시 강서구 마곡중앙5로 22, 302, 303호 (마곡동)",,
별소아청소년과의원,"서울특별시 은평구 은평로 220, 119,120호 (응암동, 녹번역e편한세상캐슬아파트)",,
별성형외과의원,서울특별시 서초구 강남대로 441 7~8층 (서초동),,
병인한의원,"서울특별시 중랑구 신내역로1길 85, 110상가동 104호 (신내동, 신내우디안1단지)",,
보라매새이나치과의원,"서울특별시 동작구 보라매로5가길 7, 211, 212호 (신대방동, 캐릭터 그린빌)",,
보라성모이비인후과의원,"서울특별시 광진구 자양로 168, 202~204호 (구의동, 광진 더프레236)",,
보배로운치과의원,"서울특별시 광진구 천호대로 667, 3.4층 (구의동)",,
보생당한의원,"서울특별시 강동구 구천면로 327, 1,2층 (암사동)",,
보아스이비인후과의원,"서울특별시 서대문구 증가로 150, 상가동 지3층 B301,B316, B317호 (남가좌동, DMC센트럴아이파크)",,
본앤본정형외과의원,"서울특별시 강서구 공항대로43길 123, 3,4,5층 (등촌동)",,
본정형외과의원,"서울특별시 영등포구 당산로 166, 2-3층 (당산동4가, 박의원 빌딩)",,
본치과의원,"서울특별시 중랑구 봉화산로56길 153, 303,304호 (신내동, 대명프라자)",,
봄담한방병원,"서울특별시 강동구 양재대로 1596, 3~6층 (명일동)",,
봄봄피부과의원,"서울특별시 송파구 송파대로 345, 1A동 5층 5012호 (가락동, 헬리오시티)",,
봄여성외과의원,"서울특별시 강북구 도봉로 59, 2,4층 (미아동)",,
봄의미소치과의원,"서울특별시 강북구 삼양로27길 35-21, 204,205호 (미아동, 미아프라자)",,
봉봉성형외과의원,"서울특별시 강남구 논현로 657, 1~4층 (논현동, 그린빌딩)",,
비오페이스의원,"서울특별시 강남구 강남대로152길 22, 3~5층 (신사동, 3~5층)",,
노엘의원,"서울특별시 서초구 강남대로53길 7, 503,504호 (서초동, 강남애니타워)",,
봄날의미소치과의원,"서울특별시 송파구 송파대로 345, 1A동 4012, 4013호 (가락동, 헬리오시티)",,
뷰티삼육오성형외과의원,"서울특별시 영등포구 당산로16길 24, 1,2층 (당산동1가)",,
뷰앤플의원,"서울특별시 강남구 압구정로50길 14, 1,2층 (신사동)",,
비엠씨한의원,"서울특별시 강서구 강서로 154, 2,3층 (화곡동, 힐탑빌딩)",,
브라운성형외과의원,"서울특별시 서초구 강남대로 475, 6~12층 (반포동)",,
뷰성형외과의원,"서울특별시 강남구 봉은사로 107, B1층, 1층 일부, 3~5층, 7, 8, 10~14층 (논현동)",,
부부치과의원,"서울특별시 동대문구 이문로 180, 1~2층 (이문동)",,
블루밍치과의원,"서울특별시 강남구 삼성로 772, 501,502호 (청담동)",,
불광고려마취통증의학과의원,"서울특별시 은평구 통일로 746, 5,6층 (불광동)",,
비앤씨치과의원,"서울특별시 서초구 반포대로 287, 329,330,331,332호 (반포동, 래미안퍼스티지중심상가)",,
비에스에치엘에이랩의원,"서울특별시 성동구 아차산로 144, 102일부호 (성수동2가)",,
비에스코아이비인후과병원,"서울특별시 강서구 강서로 323, 4~8층 (내발산동)",,
비에스티성형외과의원,"서울특별시 강남구 영동대로 616, 6,7층 (삼성동)",,
비엔에스신경외과의원,"서울특별시 영등포구 양평로 68, 3.4.10층(당산동6가) (당산동6가)",,
비와이씨디지털치과의원,"서울특별시 금천구 가산디지털1로 131, 206~209호 (가산동, BYC 하이씨티)",,
빛울림한의원,"서울특별시 종로구 종로 19, 201-3, 201-4, 비115비-1-호 (종로1가)",,
빛채운피부과의원,"서울특별시 영등포구 국제금융로 39, 301,302,303,308호 (여의도동, 브라이튼 여의도)",,
삼성라인성형외과의원,"서울특별시 강남구 도산대로 410,  13, 14층 (청담동)",,
사회복지법인에스알씨(SRC)부설의원,"서울특별시 관악구 보라매로 44, 1,2,3층 (봉천동, 삼육외래센터)",,
사가정마취통증의학과의원,"서울특별시 중랑구 사가정로52길 13, 2,3,4(일부)층 (면목동)",,
사당똑바른정형외과의원,"서울특별시 관악구 남부순환로 2064, 3,4층 (남현동)",,
사당연세365의원,"서울특별시 관악구 과천대로 939, 르메이에르강남타운2 301,302,303-1,303-2,310호 (남현동)",,
사당연세의원,"서울특별시 동작구 동작대로29길 69, 202,203호 (사당동, 두성프라자)",,
사당현대의원,"서울특별시 동작구 사당로23바길 9, 204,205,206,207호 (사당동, 동작삼성레미안아파트상가)",,
사람인치과의원,"서울특별시 성북구 인촌로27길 4, 4층 (안암동5가)",,
사랑아이여성의원,"서울특별시 송파구 백제고분로 69, 2,3층 (잠실동, 애플타워)",,
사랑을나누는의원,"서울특별시 동작구 만양로 19, 308,309,310호 (노량진동, 신동아리버파크상가)",,
사랑의병원,"서울특별시 관악구 남부순환로 1860, -1,1,3,4,5층 (봉천동,  )",,
사암당한의원,"서울특별시 강동구 양재대로 1481, 4,5층 (길동)",,
사암당한의원,"서울특별시 은평구 연서로 9, 1,2층 (역촌동, 센타폴리스)",,
사암당한의원,"서울특별시 중랑구 겸재로 164, 2,7층 (면목동)",,
산수한의원,"서울특별시 동작구 흑석한강로 2, 406,407호 (흑석동, 흑석한강센트레빌상가)",,
상아치과의원,서울특별시 관악구 난우길 12 (신림동),,
삼성더맑은이비인후과의원,"서울특별시 노원구 공릉로34길 86, 212,213호 (공릉동, 태릉해링턴플레이스)",,
삼성바른내과의원,"서울특별시 강서구 강서로 231, 209~211호 (화곡동, 우장산역 해링턴 타워)",,
삼성보스톤내과의원,"서울특별시 종로구 종로 261, 3,4,5층 (종로6가)",,
삼성숨소리이비인후과의원,"서울특별시 강서구 화곡로68길 3, 505~506호 (등촌동)",,
삼성밸런스의원,"서울특별시 강남구 봉은사로 465, 3,4층 (삼성동)",,
삼성사과나무정신건강의학과의원,"서울특별시 마포구 마포대로 33, 205,206호 (도화동, 한화오벨리스크)",,
삼성서울정형외과의원,"서울특별시 중랑구 면목로 398, 3 ~ 4층 (면목동)",,
삼성키즈소아청소년과의원,"서울특별시 성동구 매봉길 13, 지하층 208호 (옥수동, 래미안옥수리버젠 상가)",,
삼성탑신경외과의원,"서울특별시 관악구 난우길 10, 4,5,6층 (신림동)",,
삼성피부과산부인과,"서울특별시 동작구 상도로 356, 3,4층 (상도동)",,
삼송도추한의원,"서울특별시 동작구 장승배기로 116, 1,2,3층 (노량진동)",,
삼창치과의원,"서울특별시 마포구 마포대로 204, 205~206호 (아현동, SK허브블루)",,
상계예일내과의원,"서울특별시 노원구 한글비석로 384, 313,314호 (중계동, 대호프라자)",,
상도바른정형외과의원,"서울특별시 동작구 상도로 246, 4~5층 (상도동)",,
상도이편한치과의원,"서울특별시 동작구 만양로 6, 상가동 2층 205~207호호 (상도동, e편한세상 상도 노빌리티)",,
상상한의원,"서울특별시 송파구 송파대로 345, 1A동 2층 2023~2025호 (가락동, 헬리오시티)",,
상암고려가정의학과의원,"서울특별시 마포구 월드컵북로 502, 204,205호 (상암동, 월드컵파크프라자)",,
상암탑신경외과의원,"서울특별시 마포구 월드컵북로 402, 301~304호 (상암동, 케이지아이티센터)",,
서동한의원,"서울특별시 동작구 노량진로24길 2, 101,102호 (본동, 한강쌍용아파트 상가)",,
새들한의원,"서울특별시 관악구 쑥고개로 58, 1,2층 (봉천동)",,
서울광명의원,서울특별시 송파구 백제고분로 231 (삼전동),,
새봄한의원,"서울특별시 영등포구 국회대로54길 10, 211,214호 (영등포동7가, 아크로타워 스퀘어)",,
화이트스타일치과의원,"서울특별시 강남구 강남대로92길 17, 1,2층 (역삼동)",,
새서울연합의원,"서울특별시 노원구 동일로 1678, 2,4,5,6,7층 (상계동)",,
새서울이비인후과의원,"서울특별시 동대문구 장한로 144, 2, 4층 (장안동)",,
새서울치과의원,"서울특별시 광진구 능동로 115, 2, 3층 (화양동)",,
새싹사랑치과의원,"서울특별시 영등포구 여의대방로 25, 206,207호 (신길동)",,
새튼재활의학과의원,"서울특별시 도봉구 노해로65길 10, 2,3,5층 (창동)",,
서울미소그린치과의원,서울특별시 강남구 강남대로 600 (논현동),,
샤인봄의원,"서울특별시 송파구 올림픽로 293-19, 310,311,312,321호 (신천동, 현대타워아파트)",,
샤인빔의원,"서울특별시 마포구 양화로 151, 6, 7층 (동교동)",,
서강박치과의원,"서울특별시 마포구 토정로 195, 3~4층 (구수동)",,
서강정형외과의원,"서울특별시 서대문구 가좌로 65, 1,2층 (홍은동, 서강주상복합아파트)",,
서대문우태하피부과의원,"서울특별시 서대문구 응암로 64, 2,3층 (북가좌동)",,
서울사랑니구강악안면외과치과의원,"서울특별시 광진구 아차산로 212, 민영빌딩 2층 (자양동)",,
서울S치과의원,"서울특별시 강동구 동남로79길 26, 2,3층 (고덕동, 고덕아이파크)",,
서울본한의원,"서울특별시 관악구 남부순환로 1451, 1~4, 6층 (신림동)",,
서울내과의원,"서울특별시 영등포구 의사당대로 26, 208, 209호 (여의도동)",,
서울건우정형외과의원,"서울특별시 강동구 고덕로 429, 2,3층 (강일동)",,
서울건탑재활의학과의원,"서울특별시 양천구 등촌로 30, 1,2층 (목동)",,
서울경희통합의원,"서울특별시 성북구 동소문로 40, 2, 3층 (동소문동3가)",,
서울대입구예쁨주의쁨의원,"서울특별시 관악구 관악로 164, 206.207.210호 (봉천동, 대우디오슈페리움1단지)",,
홀치과의원,"서울특별시 강서구 화곡로 296, 304,305호 (화곡동)",,
서울귀한이치과병원,"서울특별시 서초구 잠원로 24, 403,404호 (반포동, 반포자이프라자)",,
서울내과의원,"서울특별시 강남구 역삼로77길 23, 4,5층 (대치동)",,
서울녹번치과의원,"서울특별시 은평구 통일로 610, 303,304,305,306호 (녹번동, 힐스테이트 녹번)",,
서울린소아청소년과의원,"서울특별시 동대문구 답십리로 267, 3~5층 (장안동)",,
서울대인치과의원,"서울특별시 도봉구 노해로63다길 10, 2,3층 (창동)",,
서울더자연치과의원,"서울특별시 강동구 양재대로 1631, 2,3층 (명일동)",,
서울드림재활의학과의원,"서울특별시 성북구 화랑로11길 23-6, 201,202,203,301,302,303호 (하월곡동)",,
서울라헬여성의원,"서울특별시 마포구 마포대로 109, 2, 3층 (공덕동, 롯데캐슬프레지던트)",,
서울리오치과의원,"서울특별시 송파구 송파대로 345, 1A동 4016~4018호 (가락동, 헬리오시티)",,
서울베스트안과의원,"서울특별시 동대문구 왕산로 171, 2,3층 (제기동, ), 왕산로 32길 7(용두동) 4층)",,
서울메디케어치과의원,"서울특별시 마포구 마포대로 156, 217,218호 (공덕동, 공덕푸르지오시티)",,
서울메디피아의원,"서울특별시 금천구 가산디지털1로 149, 201,202호 (가산동, 이노플렉스2차)",,
서울메이저치과의원,"서울특별시 송파구 송파대로 345, 1A동 3026~7호 (가락동, 헬리오시티)",,
서울명인치과의원,"서울특별시 서초구 동광로1길 112, 208,209호 (방배동, 방배롯데캐슬상가)",,
서울목동마취통증의학과의원,"서울특별시 양천구 목동중앙북로 7, 202-1호,203호,203-1호호 (목동, 신한이모르젠)",,
서울미래치과의원,"서울특별시 강서구 강서로56나길 110, 204,205호 (등촌동, 부영아파트상가)",,
서울미소그린치과의원,"서울특별시 노원구 동일로203가길 29, 242,243,244호 (중계동, 브라운스톤중계)",,
서울미치과의원,"서울특별시 강남구 개포로 307, 203,204호 (개포동, 우성3차아파트)",,
화이트이(e)치과의원,"서울특별시 서초구 강남대로 337, 337 7층 (서초동)",,
서울민트치과의원,"서울특별시 성동구 고산자로 164, 305, 306, 307(일부)호 (행당동, 행당한신아파트상가)",,
서울민플러스치과의원,"서울특별시 동작구 상도로 80, 2~3층 (대방동)",,
서울바로치과의원,"서울특별시 성북구 보국문로 46, 2,3층 (정릉동)",,
서울바른내과의원,"서울특별시 강북구 삼양로 502, 3~4층 (수유동)",,
서울바른병원,"서울특별시 영등포구 여의대방로 145, 2~7층 (신길동, 세인트빌딩)",,
